,hid,hh_adults,hh_adolescents,hh_child,hh_youngchild,hhcount,hh_hhhjobstatus,hh_hhhjob,hh_hhhage,hh_hhheducation,hh_hhhsleep,hh_numberincome,hh_income,hh_hhnumber,hh_primary,hh_foodmonth,hh_food2weeks,hh_povertystep,hh_rooms,hh_floor,hh_toiletaway,hh_bathwater,hh_lights,hh_food1,hh_food2,hh_food3,hh_food4,hh_food6,hh_food7,hh_food8,hh_food9,hh_food10,hh_marketveg,hh_marketfruit,hh_manureanimal,hh_eating1,hh_hsbill,hh_hsbdiarrh,hh_hsbfever,hh_hsbcough,hh_hsbseverill,hh_andrugadvice,hh_anvac,hh_anabx,new_hhid,geometry
1626,HH245VC,2,0,2,0,4,Self employed ,Sales and service ,42.362765229295,PSLC ,Mattress on floor  ,2,20000,More than 5,0,Sometimes,Sometimes,1,3,Sand/soil,Use public toilet ,"Surface water from river, lake or pond ",No,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Several times a week ,Chirimba market,Chirimba market,Nothing ,Hand feeding (other caregiver) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1626,POINT (3895894.355532759 -1770229.950679544)
1627,HH2969C,2,0,0,0,2,Self employed ,Skilled manual ,40.73100616016427,PSLC ,Cloth / Sack on floor  ,1,30000,One (respondents) ,0,Sometimes,Sometimes,2,2,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,About once a week ,Less than once a week ,Several times a week ,Chirimba market,Chirimba market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,1627,POINT (3897343.129707533 -1770604.995564631)
1628,HH282LC,2,1,0,1,4,Paid employee ,Skilled manual ,32.40246406570842,MSCE ,Bed and Matress ,1,5000,Four ,1,Never,Never,3,3,Cement,Wait till I get home ,Tube well / borehole ,"Yes, electric lights ",Less than once a week ,Never ,About once a week ,Less than once a week ,Less than once a week ,About once a week ,Several times a week ,Less than once a week ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,1628,POINT (3896354.043926401 -1768864.017237295)
1629,HH266LC,3,3,0,0,6,Self employed ,Sales and service ,26.83915126625599,MSCE ,Mattress on floor  ,1,30,More than 5,0,Never,Never,2,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Lunzu market,Lunzu market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1629,POINT (3896931.201366717 -1768679.136380581)
1630,HH2148C,2,1,0,0,3,Self employed ,Sales and service ,35.885010266940455,MSCE ,Bed and Matress ,1,50000,Two ,0,Never,Never,4,3,Cement,Borrow a toilet close by ,Piped outside dwelling ,"Yes, electric lights ",About once a week ,Less than once a week ,Several times a week ,Less than once a week ,Daily,Never ,Daily,Never ,Several times a week ,Pa 10 Miles market,Pa 10 miles market,Put it in the refuse pit ,Hand feeding (mother) ,Health centre (gov) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,1630,POINT (3897480.480713241 -1772360.153445577)
1631,HH2316C,4,2,0,1,7,Unemployed ,,48.6652977412731,PSLC ,Mattress on floor  ,1,20000,Two ,1,Sometimes,Never,2,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Never ,About once a week ,Never ,Daily,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,1631,POINT (3895547.311576616 -1768236.362266364)
1632,HH264PC,2,2,1,0,5,Paid employee ,Clerical Technical / managerial ,40,PSLC ,Bed alone  ,1,30000,Three ,2,Sometimes,Sometimes,1,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1632,POINT (3897023.981319866 -1771101.154631596)
1633,HH287BC,1,1,1,0,3,Self employed ,Sales and service ,32.049281314168375,JCE  ,Mattress on floor  ,1,15000,More than 5,1,Often,Often,2,5,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Several times a week ,Never ,Several times a week ,Lunzu  market,Lunzu  market,Nothing ,Hand feeding (mother) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,Other hospital (gov) ,The vets ,Prevent animals from becoming sick ,Cure sick animals ,1633,POINT (3897001.055070685 -1767169.792958853)
1634,HH269FC,1,1,0,0,2,Paid domestic worker ,Unskilled manual ,36.2299794661191,PSLC ,Cloth / Sack on floor  ,1,10000,More than 5,1,Sometimes,Sometimes,1,3,Sand/soil,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Several times a week ,Never ,Several times a week ,Ngumbe market,Ngumbe market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1634,POINT (3896047.120674364 -1770327.4411725)
1635,HH264PC,2,2,1,0,5,Paid employee ,Clerical Technical / managerial ,40,PSLC ,Bed alone  ,1,30000,Three ,2,Sometimes,Sometimes,1,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Never ,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1635,POINT (3895745.232065316 -1769980.819109231)
1636,HH2340C,2,2,0,0,4,Self employed ,Skilled manual ,31.84394250513347,Non-University Diploma ,Bed and Matress ,1,70000,Four ,2,Never,Never,3,4,Cement,Borrow a toilet close by ,Tube well / borehole ,"Yes, electric lights ",Less than once a week ,Never ,About once a week ,Less than once a week ,Daily,Never ,Daily,Daily,Several times a week ,Ngumbe market,Ngumbe market,Nothing ,Hand feeding (other caregiver) ,Health centre (gov) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals and prevent them from becoming sick ,Prevent animals from becoming sick ,1636,POINT (3895626.921710463 -1769292.324481078)
1637,HH2897C,6,1,0,1,8,Paid employee ,Unskilled manual ,26.255989048596852,University Diploma/Degree  ,Bed and Matress ,1,80000,Two ,1,Never,Never,3,7,Cement,Wait till I get home ,Tube well / borehole ,"Yes, electric lights ",Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Several times a week ,Less than once a week ,Several times a week ,Chilimbamarket,Chirimba market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,1637,POINT (3895699.351734029 -1770408.064147678)
1638,HH248PC,3,3,0,0,6,Self employed ,Skilled manual ,41.31690622861054,MSCE ,Mattress (GRASS) on floor  ,2,24000,Two ,3,Sometimes,Sometimes,1,3,Cement,Borrow a toilet close by ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Never ,Several times a week ,Never ,Several times a week ,10 miles market,10 miles market,Put it in the refuse pit ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals and prevent them from becoming sick ,Fattening / increased growth ,1638,POINT (3894347.871669774 -1768094.406753119)
1639,HH244XC,6,2,0,0,8,Self employed ,Sales and service ,43.175906913073234,JCE  ,Bed and Matress ,1,200000,Two ,2,Never,Never,2,5,Cement,Wait till I get home ,Piped into dwelling ,"Yes, electric lights ",Less than once a week ,Never ,About once a week ,Daily,Daily,Daily,Daily,Never ,Several times a week ,Mobile women,Ngumbe market,Put it in the refuse pit ,Hand feeding (mother) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,Other hospital (private) ,The vets ,Unsure,Unsure,1639,POINT (3897762.814346227 -1772337.084091964)
1640,HH219ZC,2,0,0,0,2,Other,Clerical Technical / managerial ,61.75770020533881,MSCE ,Bed and Matress ,1,150000,One (respondents) ,0,Never,Never,3,6,Cement,Use public toilet ,Tube well / borehole ,No,Never ,Never ,About once a week ,Several times a week ,Daily,Never ,Daily,Never ,Never ,Ngumbe market,Ngumbe market,Nothing ,Self-feeding with hands ,Health centre (gov) ,Other (specify),Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,1640,POINT (3896766.812928872 -1769227.820527733)
1641,HH286DC,3,3,0,0,6,Paid employee ,Domestic service ,39.37577002053388,PSLC ,Cloth / Sack on floor  ,1,50000,Four ,2,Sometimes,Sometimes,3,3,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,Less than once a week ,Never ,Never ,About once a week ,About once a week ,Never ,Several times a week ,,Chilika market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1641,POINT (3897040.306323283 -1769292.954664167)
1642,HH213AC,3,3,0,0,6,Paid employee ,Clerical Technical / managerial ,41.75496235455168,MSCE ,Bed and Matress ,2,150000,One (respondents) ,2,Never,Never,4,5,Cement,Wait till I get home ,Piped outside dwelling ,"Yes, electric lights ",Several times a week ,Never ,Several times a week ,Several times a week ,Daily,Never ,Daily,Never ,Never ,Pa 10 miles market,Pa 10 MILES Market,Sweep it into the bush ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,1642,POINT (3896701.790276484 -1768316.395744739)
1643,HH270TC,3,2,1,0,6,Paid employee ,Unskilled manual ,49.360711841204655,PSLC ,Mattress on floor  ,1,50000,One (respondents) ,1,Sometimes,Sometimes,2,3,Sand/soil,Borrow a toilet close by ,Public tap / Standpipe ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Several times a week ,Chirimba market,Chirimba market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,1643,POINT (3897186.507776458 -1771135.025303258)
1644,HH2180C,2,1,2,0,5,Paid employee ,Skilled manual ,47.252566735112936,PSLC ,Mattress on floor  ,2,30000,One (respondents) ,1,Often,Often,2,6,Cement,Borrow a toilet close by ,Piped outside dwelling ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Daily,Never ,Never ,Never ,Several times a week ,Mobile women selling vegetables,,Nothing ,Self-feeding with hands ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,1644,POINT (3895088.138042721 -1769590.258201933)
1645,HH254TC,2,2,0,0,4,Self employed ,Unskilled manual ,47.67967145790554,None ,Mattress (GRASS) on floor  ,1,26000,Three ,1,Often,Often,1,3,Sand/soil,Borrow a toilet close by ,"Surface water from river, lake or pond ",No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,About once a week ,10 miles market,10 miles market,Nothing ,Self-feeding with spoon ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals and prevent them from becoming sick ,Cure sick animals and prevent them from becoming sick ,1645,POINT (3897296.925579403 -1771318.967377194)
1646,HH2164C,2,2,0,0,4,Paid employee ,Skilled manual ,33.927446954141,PSLC ,Cloth / Sack on floor  ,1,30000,One (respondents) ,1,Sometimes,Sometimes,1,4,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Less than once a week ,Never ,Less than once a week ,Nkhumbe market,Nkhumbe market,Nothing ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,1646,POINT (3894792.311962208 -1769146.312325598)
1647,HH2977C,2,0,0,0,2,Paid employee ,Unskilled manual ,40.54209445585216,PSLC ,Bed and Matress ,1,45000,Four ,0,Never,Never,2,2,Cement,Wait till I get home ,Tube well / borehole ,No,Less than once a week ,Never ,About once a week ,Less than once a week ,About once a week ,Several times a week ,About once a week ,Less than once a week ,Several times a week ,Ngumbe market,Ngumbe market,Use it as manure ,Other,Health centre (gov) ,Private pharmacy / drug store ,Private pharmacy / drug store ,Private pharmacy / drug store ,Health centre (gov) ,My own judgement? ,Unsure,Unsure,1647,POINT (3894623.346838215 -1769167.268937648)
1648,HH2180C,2,1,2,0,5,Paid employee ,Skilled manual ,47.252566735112936,PSLC ,Mattress on floor  ,2,30000,One (respondents) ,1,Often,Often,2,6,Cement,Borrow a toilet close by ,Piped outside dwelling ,No,Less than once a week ,Never ,Less than once a week ,Less than once a week ,Daily,Never ,Never ,Never ,Several times a week ,Mobile women selling vegetables,,Nothing ,Self-feeding with hands ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,The vets ,Cure sick animals ,Cure sick animals ,1648,POINT (3898343.621125926 -1771993.533082979)
1649,HH261VC,3,0,0,0,3,Paid domestic worker ,Other,39.75633127994524,None ,Bed and Matress ,1,20000,One (respondents) ,0,Often,Often,1,3,Cement,Use public toilet ,Tube well / borehole ,No,About once a week ,Never ,About once a week ,Never ,Daily,Never ,About once a week ,Never ,Several times a week ,Lunzu market,Lunzu,Sweep it into the bush ,Hand feeding (other caregiver) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Referral Hospital (QECH) ,Others (specify),Prevent animals from becoming sick ,Cure sick animals ,1649,POINT (3896052.498356633 -1768051.676553232)
1650,HH212CC,2,2,1,0,5,Paid employee ,Skilled manual ,24.216290212183434,PSLC ,Mattress (GRASS) on floor  ,2,30000,More than 5,0,Often,Often,2,3,Sand/soil,Use public toilet ,Tube well / borehole ,No,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Several times a week ,Less than once a week ,Less than once a week ,Never ,Daily,Chatha market,Chatha market,Use it as manure ,Hand feeding (mother) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Farmers or other households ,Cure sick animals and prevent them from becoming sick ,Cure sick animals and prevent them from becoming sick ,1650,POINT (3896682.484274031 -1768823.297656606)
1651,HH245VC,2,0,2,0,4,Self employed ,Sales and service ,42.362765229295,PSLC ,Mattress on floor  ,2,20000,More than 5,0,Sometimes,Sometimes,1,3,Sand/soil,Use public toilet ,"Surface water from river, lake or pond ",No,Never ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Less than once a week ,Never ,Several times a week ,Chirimba market,Chirimba market,Nothing ,Hand feeding (other caregiver) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,Health centre (gov) ,My own judgement? ,Prevent animals from becoming sick ,Cure sick animals ,1651,POINT (3894956.313668708 -1769038.690506617)
