individual_number,house_number,age,ip_sex
5925,636,21.0,Male 
5926,636,2.0,Male 
5927,636,5.0,Male 
5928,636,16.0,Female
5929,638,55.0,Male 
5930,638,48.0,Female
5931,638,2.0,Male 
5932,638,13.0,Female
5933,638,13.0,Male 
5934,638,35.0,Male 
5935,640,35.0,Female
5936,640,0.0,Female
5937,640,34.0,Male 
5938,647,10.0,Male 
5939,647,15.0,Male 
5940,647,46.0,Male 
5941,647,33.0,Female
5942,651,9.0,Female
5943,651,34.0,Female
5944,651,9.0,Male 
5945,651,3.0,Female
5946,651,35.0,Female
5947,654,13.0,Male 
5948,654,7.0,Female
5949,654,30.0,Female
5950,654,34.0,Female
5951,658,15.0,Male 
5952,658,10.0,Female
5953,658,29.0,Female
5954,658,37.0,Male 
5955,663,30.0,Female
5956,663,1.0,Male 
5957,663,5.0,Male 
5958,663,34.0,Female
5959,663,35.0,Female
5960,664,30.0,Female
5961,664,4.0,Female
5962,664,25.0,Female
5963,664,0.0,Female
5964,664,41.0,Male 
5965,665,29.0,Female
5966,665,37.0,Male 
5967,665,15.0,Male 
5968,665,10.0,Female
5969,668,2.0,Male 
5970,668,21.0,Male 
5971,669,35.0,Male 
5972,669,14.0,Male 
5973,669,3.0,Female
5974,671,12.0,Female
5975,671,52.0,Female
5976,671,3.0,Female
5977,671,6.0,Male 
5978,671,16.0,Female
5979,672,0.0,Female
5980,672,35.0,Female
5981,672,34.0,Male 
5982,679,15.0,Male 
5983,679,10.0,Female
5984,679,29.0,Female
5985,679,37.0,Male 
5986,680,35.0,Female
5987,680,34.0,Male 
5988,680,0.0,Female
5989,682,46.0,Male 
5990,682,33.0,Female
5991,682,10.0,Male 
5992,684,15.0,Male 
5993,684,10.0,Female
5994,684,29.0,Female
5995,684,37.0,Male 
5996,685,21.0,Male 
5997,685,2.0,Male 
5998,685,5.0,Male 
5999,685,16.0,Female
6000,687,18.0,Female
6001,687,1.0,Male 
6002,687,34.0,Female
6003,689,0.0,Female
6004,689,35.0,Female
6005,689,34.0,Male 
6006,690,29.0,Female
6007,690,37.0,Male 
6008,690,15.0,Male 
6009,690,10.0,Female
6010,692,2.0,Male 
6011,692,5.0,Male 
6012,692,21.0,Male 
6013,692,46.0,Male 
6014,694,2.0,Male 
6015,694,5.0,Male 
6016,694,21.0,Male 
6017,694,46.0,Male 
6018,696,19.0,Male 
6019,696,68.0,Male 
6020,696,51.0,Female
6021,696,15.0,Female
6022,696,10.0,Male 
6023,696,7.0,Male 
6024,696,3.0,Male 
6025,696,9.0,Female
6026,698,44.0,Male 
6027,698,37.0,Female
6028,698,10.0,Male 
6029,702,2.0,Male 
6030,702,21.0,Male 
6031,705,65.0,Female
6032,705,16.0,Female
6033,705,16.0,Male 
6034,707,18.0,Female
6035,707,1.0,Male 
6036,707,34.0,Female
6037,709,13.0,Male 
6038,709,7.0,Female
6039,709,30.0,Female
6040,709,34.0,Female
6041,712,9.0,Female
6042,712,34.0,Female
6043,712,9.0,Male 
6044,712,3.0,Female
6045,712,35.0,Female
6046,715,33.0,Female
6047,715,46.0,Male 
6048,715,15.0,Male 
6049,715,10.0,Male 
6050,715,11.0,Female
6051,715,16.0,Female
6052,716,5.0,Male 
6053,716,50.0,Male 
6054,716,45.0,Female
6055,719,29.0,Female
6056,719,37.0,Male 
6057,719,15.0,Male 
6058,719,10.0,Female
6059,720,13.0,Male 
6060,720,7.0,Female
6061,720,30.0,Female
6062,720,34.0,Female
6063,722,0.0,Female
6064,722,35.0,Female
6065,722,34.0,Male 
6066,723,55.0,Male 
6067,723,48.0,Female
6068,723,2.0,Male 
6069,723,13.0,Female
6070,723,13.0,Male 
6071,723,35.0,Male 
6072,724,35.0,Female
6073,724,0.0,Female
6074,724,34.0,Male 
6075,727,19.0,Male 
6076,727,68.0,Male 
6077,727,51.0,Female
6078,727,15.0,Female
6079,727,10.0,Male 
6080,727,7.0,Male 
6081,727,3.0,Male 
6082,727,9.0,Female
6083,731,24.0,Female
6084,731,36.0,Male 
6085,731,3.0,Male 
6086,731,7.0,Male 
6087,731,9.0,Female
6088,731,15.0,Female
6089,732,30.0,Female
6090,732,1.0,Male 
6091,732,5.0,Male 
6092,732,34.0,Female
6093,732,35.0,Female
6094,733,36.0,Female
6095,733,41.0,Male 
6096,733,4.0,Male 
6097,733,19.0,Female
6098,734,15.0,Male 
6099,734,10.0,Female
6100,734,29.0,Female
6101,734,37.0,Male 
6102,737,3.0,Female
6103,737,37.0,Male 
6104,737,13.0,Female
6105,737,44.0,Male 
6106,737,13.0,Female
6107,737,10.0,Male 
6108,739,24.0,Female
6109,739,36.0,Male 
6110,739,3.0,Male 
6111,739,7.0,Male 
6112,739,9.0,Female
6113,739,15.0,Female
6114,740,34.0,Male 
6115,740,35.0,Female
6116,740,5.0,Male 
6117,744,30.0,Female
6118,744,4.0,Female
6119,744,25.0,Female
6120,744,0.0,Female
6121,744,41.0,Male 
6122,748,2.0,Male 
6123,748,21.0,Male 
6124,749,34.0,Male 
6125,749,35.0,Female
6126,749,5.0,Male 
6127,750,2.0,Male 
6128,750,1.0,Female
6129,750,35.0,Female
6130,750,33.0,Female
6131,754,19.0,Male 
6132,754,68.0,Male 
6133,754,51.0,Female
6134,754,15.0,Female
6135,754,10.0,Male 
6136,754,7.0,Male 
6137,754,3.0,Male 
6138,754,9.0,Female
6139,755,15.0,Male 
6140,755,33.0,Female
6141,755,46.0,Male 
6142,758,9.0,Female
6143,758,34.0,Female
6144,758,9.0,Male 
6145,758,3.0,Female
6146,758,35.0,Female
6147,761,46.0,Male 
6148,761,33.0,Female
6149,761,10.0,Male 
6150,762,34.0,Male 
6151,762,35.0,Female
6152,762,5.0,Male 
6153,764,35.0,Female
6154,764,34.0,Male 
6155,764,0.0,Female
6156,766,21.0,Male 
6157,766,5.0,Male 
6158,766,44.0,Male 
6159,766,11.0,Female
6160,766,6.0,Male 
6161,773,3.0,Female
6162,773,37.0,Male 
6163,773,13.0,Female
6164,773,44.0,Male 
6165,773,13.0,Female
6166,773,10.0,Male 
6167,776,21.0,Male 
6168,776,2.0,Male 
6169,776,5.0,Male 
6170,776,16.0,Female
6171,777,0.0,Female
6172,777,35.0,Female
6173,777,34.0,Male 
6174,779,21.0,Male 
6175,779,2.0,Male 
6176,779,5.0,Male 
6177,779,16.0,Female
6178,780,2.0,Male 
6179,780,21.0,Male 
6180,781,30.0,Female
6181,781,1.0,Male 
6182,781,5.0,Male 
6183,781,34.0,Female
6184,781,35.0,Female
6185,783,35.0,Male 
6186,783,28.0,Female
6187,783,7.0,Female
6188,783,3.0,Male 
6189,784,34.0,Male 
6190,784,35.0,Female
6191,784,5.0,Male 
6192,786,54.0,Female
6193,786,13.0,Female
6194,786,82.0,Female
6195,786,13.0,Female
6196,786,37.0,Male 
6197,786,13.0,Male 
6198,788,12.0,Female
6199,788,52.0,Female
6200,788,3.0,Female
6201,788,6.0,Male 
6202,788,16.0,Female
6203,789,35.0,Male 
6204,789,14.0,Male 
6205,789,3.0,Female
6206,793,35.0,Female
6207,793,0.0,Female
6208,793,34.0,Male 
6209,799,35.0,Male 
6210,799,14.0,Male 
6211,799,3.0,Female
6212,800,14.0,Male 
6213,800,3.0,Male 
6214,800,7.0,Female
6215,800,28.0,Female
6216,801,2.0,Male 
6217,801,21.0,Male 
6218,802,15.0,Male 
6219,802,33.0,Female
6220,802,46.0,Male 
6221,803,18.0,Female
6222,803,1.0,Male 
6223,803,34.0,Female
6224,806,24.0,Female
6225,806,36.0,Male 
6226,806,3.0,Male 
6227,806,7.0,Male 
6228,806,9.0,Female
6229,806,15.0,Female
6230,807,2.0,Male 
6231,807,1.0,Female
6232,807,35.0,Female
6233,807,33.0,Female
6234,808,13.0,Male 
6235,808,7.0,Female
6236,808,30.0,Female
6237,808,34.0,Female
6238,809,3.0,Female
6239,809,37.0,Male 
6240,809,13.0,Female
6241,809,44.0,Male 
6242,809,13.0,Female
6243,809,10.0,Male 
6244,810,33.0,Female
6245,810,46.0,Male 
6246,810,15.0,Male 
6247,810,10.0,Male 
6248,810,11.0,Female
6249,810,16.0,Female
6250,813,34.0,Male 
6251,813,35.0,Female
6252,813,60.0,Male 
6253,815,18.0,Female
6254,815,1.0,Male 
6255,815,34.0,Female
6256,816,30.0,Female
6257,816,1.0,Male 
6258,816,5.0,Male 
6259,816,34.0,Female
6260,816,35.0,Female
6261,821,54.0,Female
6262,821,13.0,Female
6263,821,82.0,Female
6264,821,13.0,Female
6265,821,37.0,Male 
6266,821,13.0,Male 
6267,822,12.0,Female
6268,822,52.0,Female
6269,822,3.0,Female
6270,822,6.0,Male 
6271,822,16.0,Female
6272,823,15.0,Male 
6273,823,10.0,Female
6274,823,29.0,Female
6275,823,37.0,Male 
6276,824,21.0,Male 
6277,824,2.0,Male 
6278,824,5.0,Male 
6279,824,16.0,Female
6280,826,2.0,Male 
6281,826,21.0,Male 
6282,827,33.0,Female
6283,827,46.0,Male 
6284,827,15.0,Male 
6285,827,10.0,Male 
6286,827,11.0,Female
6287,827,16.0,Female
6288,828,32.0,Male 
6289,828,26.0,Female
6290,828,9.0,Female
6291,828,3.0,Female
6292,828,7.0,Male 
6293,828,9.0,Female
6294,829,33.0,Female
6295,829,46.0,Male 
6296,829,15.0,Male 
6297,829,10.0,Male 
6298,829,11.0,Female
6299,829,16.0,Female
6300,830,34.0,Male 
6301,830,35.0,Female
6302,830,60.0,Male 
6303,831,2.0,Male 
6304,831,21.0,Male 
6305,832,19.0,Male 
6306,832,68.0,Male 
6307,832,51.0,Female
6308,832,15.0,Female
6309,832,10.0,Male 
6310,832,7.0,Male 
6311,832,3.0,Male 
6312,832,9.0,Female
6313,833,44.0,Male 
6314,833,37.0,Female
6315,833,10.0,Male 
6316,834,9.0,Female
6317,834,34.0,Female
6318,834,9.0,Male 
6319,834,3.0,Female
6320,834,35.0,Female
6321,837,2.0,Male 
6322,837,5.0,Male 
6323,837,21.0,Male 
6324,837,46.0,Male 
6325,838,19.0,Male 
6326,838,68.0,Male 
6327,838,51.0,Female
6328,838,15.0,Female
6329,838,10.0,Male 
6330,838,7.0,Male 
6331,838,3.0,Male 
6332,838,9.0,Female
6333,843,2.0,Male 
6334,843,1.0,Female
6335,843,35.0,Female
6336,843,33.0,Female
6337,844,34.0,Male 
6338,844,35.0,Female
6339,844,5.0,Male 
6340,848,10.0,Male 
6341,848,15.0,Male 
6342,848,46.0,Male 
6343,848,33.0,Female
6344,849,15.0,Male 
6345,849,33.0,Female
6346,849,46.0,Male 
6347,853,2.0,Male 
6348,853,21.0,Male 
6349,856,10.0,Male 
6350,856,15.0,Male 
6351,856,46.0,Male 
6352,856,33.0,Female
6353,859,65.0,Female
6354,859,16.0,Female
6355,859,16.0,Male 
6356,864,15.0,Male 
6357,864,10.0,Female
6358,864,29.0,Female
6359,864,37.0,Male 
6360,866,33.0,Female
6361,866,46.0,Male 
6362,866,15.0,Male 
6363,866,10.0,Male 
6364,866,11.0,Female
6365,866,16.0,Female
6366,867,15.0,Male 
6367,867,10.0,Female
6368,867,29.0,Female
6369,867,37.0,Male 
6370,869,29.0,Female
6371,869,37.0,Male 
6372,869,15.0,Male 
6373,869,10.0,Female
6374,871,65.0,Female
6375,871,16.0,Female
6376,871,16.0,Male 
6377,877,35.0,Female
6378,877,34.0,Male 
6379,877,0.0,Female
6380,880,14.0,Male 
6381,880,7.0,Female
6382,880,28.0,Female
6383,880,3.0,Male 
6384,881,41.0,Male 
6385,881,19.0,Female
6386,881,12.0,Male 
6387,881,4.0,Male 
6388,884,32.0,Male 
6389,884,26.0,Female
6390,884,9.0,Female
6391,884,3.0,Female
6392,884,7.0,Male 
6393,884,9.0,Female
6394,886,34.0,Male 
6395,886,35.0,Female
6396,886,5.0,Male 
6397,887,35.0,Male 
6398,887,14.0,Male 
6399,887,3.0,Female
6400,888,24.0,Female
6401,888,36.0,Male 
6402,888,3.0,Male 
6403,888,7.0,Male 
6404,888,9.0,Female
6405,888,15.0,Female
6406,889,3.0,Female
6407,889,37.0,Male 
6408,889,13.0,Female
6409,889,44.0,Male 
6410,889,13.0,Female
6411,889,10.0,Male 
6412,890,18.0,Female
6413,890,1.0,Male 
6414,890,34.0,Female
6415,891,24.0,Female
6416,891,36.0,Male 
6417,891,3.0,Male 
6418,891,7.0,Male 
6419,891,9.0,Female
6420,891,15.0,Female
6421,893,21.0,Male 
6422,893,5.0,Male 
6423,893,44.0,Male 
6424,893,11.0,Female
6425,893,6.0,Male 
6426,895,32.0,Male 
6427,895,26.0,Female
6428,895,9.0,Female
6429,895,3.0,Female
6430,895,7.0,Male 
6431,895,9.0,Female
6432,897,30.0,Female
6433,897,1.0,Male 
6434,897,5.0,Male 
6435,897,34.0,Female
6436,897,35.0,Female
6437,899,24.0,Female
6438,899,36.0,Male 
6439,899,3.0,Male 
6440,899,7.0,Male 
6441,899,9.0,Female
6442,899,15.0,Female
6443,901,18.0,Female
6444,901,1.0,Male 
6445,901,34.0,Female
6446,902,0.0,Female
6447,902,35.0,Female
6448,902,34.0,Male 
6449,903,29.0,Female
6450,903,37.0,Male 
6451,903,15.0,Male 
6452,903,10.0,Female
6453,905,5.0,Male 
6454,905,50.0,Male 
6455,905,45.0,Female
6456,914,15.0,Male 
6457,914,10.0,Female
6458,914,29.0,Female
6459,914,37.0,Male 
6460,916,10.0,Male 
6461,916,15.0,Male 
6462,916,46.0,Male 
6463,916,33.0,Female
6464,918,55.0,Male 
6465,918,48.0,Female
6466,918,2.0,Male 
6467,918,13.0,Female
6468,918,13.0,Male 
6469,918,35.0,Male 
6470,920,33.0,Female
6471,920,46.0,Male 
6472,920,15.0,Male 
6473,920,10.0,Male 
6474,920,11.0,Female
6475,920,16.0,Female
6476,925,18.0,Female
6477,925,1.0,Male 
6478,925,34.0,Female
6479,927,18.0,Female
6480,927,1.0,Male 
6481,927,34.0,Female
6482,933,65.0,Female
6483,933,16.0,Female
6484,933,16.0,Male 
6485,934,32.0,Male 
6486,934,26.0,Female
6487,934,9.0,Female
6488,934,3.0,Female
6489,934,7.0,Male 
6490,934,9.0,Female
6491,935,5.0,Male 
6492,935,50.0,Male 
6493,935,45.0,Female
6494,936,3.0,Female
6495,936,37.0,Male 
6496,936,13.0,Female
6497,936,44.0,Male 
6498,936,13.0,Female
6499,936,10.0,Male 
6500,937,21.0,Male 
6501,937,5.0,Male 
6502,937,44.0,Male 
6503,937,11.0,Female
6504,937,6.0,Male 
6505,938,35.0,Female
6506,938,0.0,Female
6507,938,34.0,Male 
6508,939,13.0,Male 
6509,939,50.0,Male 
6510,939,45.0,Female
6511,939,30.0,Female
6512,941,65.0,Female
6513,941,16.0,Female
6514,941,16.0,Male 
6515,943,19.0,Male 
6516,943,68.0,Male 
6517,943,51.0,Female
6518,943,15.0,Female
6519,943,10.0,Male 
6520,943,7.0,Male 
6521,943,3.0,Male 
6522,943,9.0,Female
6523,945,34.0,Male 
6524,945,35.0,Female
6525,945,60.0,Male 
6526,946,21.0,Male 
6527,946,5.0,Male 
6528,946,44.0,Male 
6529,946,11.0,Female
6530,946,6.0,Male 
6531,948,0.0,Female
6532,948,35.0,Female
6533,948,34.0,Male 
6534,950,13.0,Male 
6535,950,7.0,Female
6536,950,30.0,Female
6537,950,34.0,Female
6538,951,12.0,Female
6539,951,52.0,Female
6540,951,3.0,Female
6541,951,6.0,Male 
6542,951,16.0,Female
6543,953,21.0,Male 
6544,953,5.0,Male 
6545,953,44.0,Male 
6546,953,11.0,Female
6547,953,6.0,Male 
6548,955,54.0,Female
6549,955,13.0,Female
6550,955,82.0,Female
6551,955,13.0,Female
6552,955,37.0,Male 
6553,955,13.0,Male 
6554,956,33.0,Female
6555,956,46.0,Male 
6556,956,15.0,Male 
6557,956,10.0,Male 
6558,956,11.0,Female
6559,956,16.0,Female
6560,957,36.0,Female
6561,957,41.0,Male 
6562,957,4.0,Male 
6563,957,12.0,Male 
6564,958,46.0,Male 
6565,958,33.0,Female
6566,958,10.0,Male 
6567,962,35.0,Female
6568,962,34.0,Male 
6569,962,0.0,Female
6570,964,30.0,Female
6571,964,4.0,Female
6572,964,25.0,Female
6573,964,0.0,Female
6574,964,41.0,Male 
6575,965,21.0,Male 
6576,965,5.0,Male 
6577,965,44.0,Male 
6578,965,11.0,Female
6579,965,6.0,Male 
6580,966,30.0,Female
6581,966,1.0,Male 
6582,966,5.0,Male 
6583,966,34.0,Female
6584,966,35.0,Female
6585,968,55.0,Male 
6586,968,48.0,Female
6587,968,2.0,Male 
6588,968,13.0,Female
6589,968,13.0,Male 
6590,968,35.0,Male 
6591,969,5.0,Male 
6592,969,50.0,Male 
6593,969,45.0,Female
6594,970,21.0,Male 
6595,970,5.0,Male 
6596,970,44.0,Male 
6597,970,11.0,Female
6598,970,6.0,Male 
6599,975,55.0,Male 
6600,975,48.0,Female
6601,975,2.0,Male 
6602,975,13.0,Female
6603,975,13.0,Male 
6604,975,35.0,Male 
6605,976,0.0,Female
6606,976,35.0,Female
6607,976,34.0,Male 
6608,978,2.0,Male 
6609,978,5.0,Male 
6610,978,21.0,Male 
6611,978,46.0,Male 
6612,980,55.0,Male 
6613,980,48.0,Female
6614,980,2.0,Male 
6615,980,13.0,Female
6616,980,13.0,Male 
6617,980,35.0,Male 
6618,981,46.0,Male 
6619,981,33.0,Female
6620,981,10.0,Male 
6621,982,3.0,Female
6622,982,37.0,Male 
6623,982,13.0,Female
6624,982,44.0,Male 
6625,982,13.0,Female
6626,982,10.0,Male 
6627,983,44.0,Male 
6628,983,37.0,Female
6629,983,10.0,Male 
6630,984,14.0,Male 
6631,984,3.0,Male 
6632,984,35.0,Male 
6633,984,7.0,Female
6634,985,13.0,Male 
6635,985,7.0,Female
6636,985,30.0,Female
6637,985,34.0,Female
6638,987,5.0,Male 
6639,987,50.0,Male 
6640,987,45.0,Female
6641,988,2.0,Male 
6642,988,21.0,Male 
6643,989,9.0,Female
6644,989,34.0,Female
6645,989,9.0,Male 
6646,989,3.0,Female
6647,989,35.0,Female
6648,995,2.0,Male 
6649,995,21.0,Male 
6650,996,24.0,Female
6651,996,36.0,Male 
6652,996,3.0,Male 
6653,996,7.0,Male 
6654,996,9.0,Female
6655,996,15.0,Female
6656,1000,28.0,Female
6657,1000,35.0,Male 
6658,1000,14.0,Male 
6659,1000,3.0,Male 
6660,1001,18.0,Female
6661,1001,1.0,Male 
6662,1001,34.0,Female
6663,1002,18.0,Female
6664,1002,1.0,Male 
6665,1002,34.0,Female
6666,1004,10.0,Male 
6667,1004,15.0,Male 
6668,1004,46.0,Male 
6669,1004,33.0,Female
6670,1005,19.0,Male 
6671,1005,68.0,Male 
6672,1005,51.0,Female
6673,1005,15.0,Female
6674,1005,10.0,Male 
6675,1005,7.0,Male 
6676,1005,3.0,Male 
6677,1005,9.0,Female
6678,1008,18.0,Female
6679,1008,1.0,Male 
6680,1008,34.0,Female
6681,1010,35.0,Male 
6682,1010,14.0,Male 
6683,1010,3.0,Female
6684,1014,0.0,Female
6685,1014,35.0,Female
6686,1014,34.0,Male 
6687,1015,9.0,Male 
6688,1015,9.0,Female
6689,1015,34.0,Female
6690,1018,12.0,Male 
6691,1018,36.0,Female
6692,1018,41.0,Male 
6693,1018,19.0,Female
6694,1020,30.0,Female
6695,1020,1.0,Male 
6696,1020,5.0,Male 
6697,1020,34.0,Female
6698,1020,35.0,Female
6699,1021,18.0,Female
6700,1021,1.0,Male 
6701,1021,34.0,Female
6702,1023,12.0,Female
6703,1023,52.0,Female
6704,1023,3.0,Female
6705,1023,6.0,Male 
6706,1023,16.0,Female
6707,1024,18.0,Female
6708,1024,1.0,Male 
6709,1024,34.0,Female
6710,1025,4.0,Male 
6711,1025,12.0,Male 
6712,1025,41.0,Male 
6713,1025,19.0,Female
6714,1026,24.0,Female
6715,1026,36.0,Male 
6716,1026,3.0,Male 
6717,1026,7.0,Male 
6718,1026,9.0,Female
6719,1026,15.0,Female
6720,1029,2.0,Male 
6721,1029,1.0,Female
6722,1029,35.0,Female
6723,1029,33.0,Female
6724,1030,12.0,Female
6725,1030,52.0,Female
6726,1030,3.0,Female
6727,1030,6.0,Male 
6728,1030,16.0,Female
6729,1033,19.0,Male 
6730,1033,68.0,Male 
6731,1033,51.0,Female
6732,1033,15.0,Female
6733,1033,10.0,Male 
6734,1033,7.0,Male 
6735,1033,3.0,Male 
6736,1033,9.0,Female
6737,1034,9.0,Female
6738,1034,34.0,Female
6739,1034,9.0,Male 
6740,1034,3.0,Female
6741,1034,35.0,Female
6742,1035,35.0,Female
6743,1035,0.0,Female
6744,1035,34.0,Male 
6745,1040,34.0,Male 
6746,1040,35.0,Female
6747,1040,5.0,Male 
6748,1043,9.0,Female
6749,1043,34.0,Female
6750,1043,9.0,Male 
6751,1043,3.0,Female
6752,1043,35.0,Female
6753,1044,2.0,Male 
6754,1044,5.0,Male 
6755,1044,21.0,Male 
6756,1044,46.0,Male 
6757,1045,9.0,Male 
6758,1045,9.0,Female
6759,1045,34.0,Female
6760,1046,35.0,Male 
6761,1046,14.0,Male 
6762,1046,3.0,Male 
6763,1046,28.0,Female
6764,1048,35.0,Female
6765,1048,0.0,Female
6766,1048,34.0,Male 
6767,1050,33.0,Female
6768,1050,46.0,Male 
6769,1050,15.0,Male 
6770,1050,10.0,Male 
6771,1050,11.0,Female
6772,1050,16.0,Female
6773,1051,12.0,Female
6774,1051,52.0,Female
6775,1051,3.0,Female
6776,1051,6.0,Male 
6777,1051,16.0,Female
6778,1053,55.0,Male 
6779,1053,48.0,Female
6780,1053,2.0,Male 
6781,1053,13.0,Female
6782,1053,13.0,Male 
6783,1053,35.0,Male 
6784,1054,55.0,Male 
6785,1054,48.0,Female
6786,1054,2.0,Male 
6787,1054,13.0,Female
6788,1054,13.0,Male 
6789,1054,35.0,Male 
6790,1055,29.0,Female
6791,1055,37.0,Male 
6792,1055,15.0,Male 
6793,1055,10.0,Female
6794,1056,2.0,Male 
6795,1056,1.0,Female
6796,1056,35.0,Female
6797,1056,33.0,Female
6798,1057,35.0,Male 
6799,1057,14.0,Male 
6800,1057,3.0,Female
6801,1060,3.0,Female
6802,1060,37.0,Male 
6803,1060,13.0,Female
6804,1060,44.0,Male 
6805,1060,13.0,Female
6806,1060,10.0,Male 
6807,1062,3.0,Female
6808,1062,37.0,Male 
6809,1062,13.0,Female
6810,1062,44.0,Male 
6811,1062,13.0,Female
6812,1062,10.0,Male 
6813,1063,2.0,Male 
6814,1063,1.0,Female
6815,1063,35.0,Female
6816,1063,33.0,Female
6817,1065,2.0,Male 
6818,1065,1.0,Female
6819,1065,35.0,Female
6820,1065,33.0,Female
6821,1068,65.0,Female
6822,1068,16.0,Female
6823,1068,16.0,Male 
6824,1070,3.0,Female
6825,1070,37.0,Male 
6826,1070,13.0,Female
6827,1070,44.0,Male 
6828,1070,13.0,Female
6829,1070,10.0,Male 
6830,1073,46.0,Male 
6831,1073,33.0,Female
6832,1073,10.0,Male 
6833,1078,13.0,Male 
6834,1078,7.0,Female
6835,1078,30.0,Female
6836,1078,34.0,Female
6837,1079,54.0,Female
6838,1079,13.0,Female
6839,1079,82.0,Female
6840,1079,13.0,Female
6841,1079,37.0,Male 
6842,1079,13.0,Male 
6843,1080,9.0,Female
6844,1080,34.0,Female
6845,1080,9.0,Male 
6846,1080,3.0,Female
6847,1080,35.0,Female
6848,1084,34.0,Male 
6849,1084,35.0,Female
6850,1084,5.0,Male 
6851,1085,30.0,Female
6852,1085,1.0,Male 
6853,1085,5.0,Male 
6854,1085,34.0,Female
6855,1085,35.0,Female
6856,1086,33.0,Female
6857,1086,46.0,Male 
6858,1086,15.0,Male 
6859,1086,10.0,Male 
6860,1086,11.0,Female
6861,1086,16.0,Female
6862,1087,35.0,Female
6863,1087,34.0,Male 
6864,1087,0.0,Female
6865,1089,55.0,Male 
6866,1089,48.0,Female
6867,1089,2.0,Male 
6868,1089,13.0,Female
6869,1089,13.0,Male 
6870,1089,35.0,Male 
6871,1091,46.0,Male 
6872,1091,33.0,Female
6873,1091,10.0,Male 
6874,1092,3.0,Female
6875,1092,37.0,Male 
6876,1092,13.0,Female
6877,1092,44.0,Male 
6878,1092,13.0,Female
6879,1092,10.0,Male 
6880,1093,30.0,Female
6881,1093,4.0,Female
6882,1093,25.0,Female
6883,1093,0.0,Female
6884,1093,41.0,Male 
6885,1094,13.0,Male 
6886,1094,7.0,Female
6887,1094,30.0,Female
6888,1094,34.0,Female
6889,1095,3.0,Female
6890,1095,37.0,Male 
6891,1095,13.0,Female
6892,1095,44.0,Male 
6893,1095,13.0,Female
6894,1095,10.0,Male 
6895,1098,65.0,Female
6896,1098,16.0,Female
6897,1098,16.0,Male 
6898,1102,46.0,Male 
6899,1102,33.0,Female
6900,1102,10.0,Male 
6901,1103,21.0,Male 
6902,1103,5.0,Male 
6903,1103,44.0,Male 
6904,1103,11.0,Female
6905,1103,6.0,Male 
6906,1106,21.0,Male 
6907,1106,2.0,Male 
6908,1106,5.0,Male 
6909,1106,16.0,Female
6910,1109,0.0,Female
6911,1109,35.0,Female
6912,1109,34.0,Male 
6913,1112,32.0,Male 
6914,1112,26.0,Female
6915,1112,9.0,Female
6916,1112,3.0,Female
6917,1112,7.0,Male 
6918,1112,9.0,Female
6919,1114,5.0,Male 
6920,1114,50.0,Male 
6921,1114,45.0,Female
6922,1115,2.0,Male 
6923,1115,5.0,Male 
6924,1115,21.0,Male 
6925,1115,46.0,Male 
6926,1116,13.0,Male 
6927,1116,7.0,Female
6928,1116,30.0,Female
6929,1116,34.0,Female
6930,1117,5.0,Male 
6931,1117,50.0,Male 
6932,1117,45.0,Female
6933,1119,2.0,Male 
6934,1119,5.0,Male 
6935,1119,21.0,Male 
6936,1119,46.0,Male 
6937,1120,0.0,Female
6938,1120,35.0,Female
6939,1120,34.0,Male 
6940,1121,35.0,Male 
6941,1121,14.0,Male 
6942,1121,3.0,Female
6943,1122,3.0,Female
6944,1122,37.0,Male 
6945,1122,13.0,Female
6946,1122,44.0,Male 
6947,1122,13.0,Female
6948,1122,10.0,Male 
6949,1124,32.0,Male 
6950,1124,26.0,Female
6951,1124,9.0,Female
6952,1124,3.0,Female
6953,1124,7.0,Male 
6954,1124,9.0,Female
6955,1125,24.0,Female
6956,1125,36.0,Male 
6957,1125,3.0,Male 
6958,1125,7.0,Male 
6959,1125,9.0,Female
6960,1125,15.0,Female
6961,1129,55.0,Male 
6962,1129,48.0,Female
6963,1129,2.0,Male 
6964,1129,13.0,Female
6965,1129,13.0,Male 
6966,1129,35.0,Male 
6967,1131,21.0,Male 
6968,1131,5.0,Male 
6969,1131,44.0,Male 
6970,1131,11.0,Female
6971,1131,6.0,Male 
6972,1133,33.0,Female
6973,1133,46.0,Male 
6974,1133,15.0,Male 
6975,1133,10.0,Male 
6976,1133,11.0,Female
6977,1133,16.0,Female
6978,1134,5.0,Male 
6979,1134,50.0,Male 
6980,1134,45.0,Female
6981,1137,19.0,Male 
6982,1137,68.0,Male 
6983,1137,51.0,Female
6984,1137,15.0,Female
6985,1137,10.0,Male 
6986,1137,7.0,Male 
6987,1137,3.0,Male 
6988,1137,9.0,Female
6989,1138,4.0,Male 
6990,1138,36.0,Female
6991,1138,41.0,Male 
6992,1138,12.0,Male 
6993,1141,10.0,Male 
6994,1141,15.0,Male 
6995,1141,46.0,Male 
6996,1141,33.0,Female
6997,1144,21.0,Male 
6998,1144,5.0,Male 
6999,1144,44.0,Male 
7000,1144,11.0,Female
7001,1144,6.0,Male 
7002,1148,35.0,Female
7003,1148,34.0,Male 
7004,1148,0.0,Female
7005,1151,18.0,Female
7006,1151,1.0,Male 
7007,1151,34.0,Female
7008,1157,15.0,Male 
7009,1157,33.0,Female
7010,1157,46.0,Male 
7011,1158,28.0,Female
7012,1158,7.0,Female
