individual_number,house_number,age,ip_sex
8235,749,51.0,Male 
8236,749,20.0,Female
8237,749,48.0,Male 
8238,750,2.0,Male 
8239,750,29.0,Female
8240,750,53.0,Male 
8241,751,59.0,Female
8242,751,23.0,Female
8243,751,27.0,Female
8244,751,1.0,Female
8245,751,5.0,Male 
8246,751,26.0,Female
8247,751,30.0,Female
8248,751,41.0,Female
8249,752,20.0,Female
8250,752,12.0,Male 
8251,752,48.0,Male 
8252,752,15.0,Male 
8253,752,20.0,Male 
8254,752,28.0,Female
8255,752,0.0,Female
8256,753,30.0,Female
8257,753,26.0,Female
8258,753,22.0,Female
8259,753,9.0,Female
8260,753,10.0,Female
8261,753,0.0,Female
8262,753,0.0,Female
8263,758,31.0,Female
8264,758,10.0,Female
8265,758,4.0,Male 
8266,758,0.0,Female
8267,758,17.0,Female
8268,760,24.0,Male 
8269,760,36.0,Female
8270,760,11.0,Male 
8271,760,15.0,Female
8272,760,44.0,Female
8273,760,59.0,Female
8274,767,28.0,Female
8275,767,7.0,Female
8276,767,5.0,Male 
8277,767,27.0,Female
8278,769,40.0,Female
8279,769,16.0,Female
8280,769,4.0,Female
8281,769,41.0,Female
8282,769,10.0,Female
8283,769,10.0,Female
8284,770,59.0,Female
8285,770,12.0,Female
8286,770,9.0,Female
8287,770,13.0,Male 
8288,770,13.0,Female
8289,770,70.0,Male 
8290,770,17.0,Male 
8291,770,20.0,Female
8292,770,18.0,Female
8293,774,27.0,Female
8294,774,1.0,Female
8295,774,5.0,Male 
8296,774,59.0,Female
8297,775,18.0,Male 
8298,775,102.0,Female
8299,775,67.0,Female
8300,775,59.0,Female
8301,777,24.0,Male 
8302,777,36.0,Female
8303,777,11.0,Male 
8304,777,15.0,Female
8305,777,44.0,Female
8306,777,59.0,Female
8307,779,22.0,Female
8308,779,46.0,Female
8309,779,20.0,Male 
8310,780,2.0,Male 
8311,780,7.0,Female
8312,780,27.0,Female
8313,780,24.0,Male 
8314,782,28.0,Female
8315,782,7.0,Female
8316,782,5.0,Male 
8317,782,27.0,Female
8318,786,20.0,Female
8319,786,12.0,Male 
8320,786,48.0,Male 
8321,786,15.0,Male 
8322,786,20.0,Male 
8323,786,28.0,Female
8324,786,0.0,Female
8325,787,43.0,Male 
8326,787,12.0,Female
8327,787,13.0,Female
8328,787,39.0,Female
8329,787,18.0,Female
8330,787,28.0,Female
8331,787,35.0,Male 
8332,787,33.0,Female
8333,788,2.0,Male 
8334,788,7.0,Female
8335,788,27.0,Female
8336,788,24.0,Male 
8337,791,2.0,Male 
8338,791,7.0,Female
8339,791,27.0,Female
8340,791,24.0,Male 
8341,793,59.0,Female
8342,793,23.0,Female
8343,793,27.0,Female
8344,793,1.0,Female
8345,793,5.0,Male 
8346,793,26.0,Female
8347,793,30.0,Female
8348,793,41.0,Female
8349,796,4.0,Female
8350,796,5.0,Male 
8351,796,36.0,Female
8352,796,10.0,Female
8353,796,12.0,Female
8354,796,59.0,Female
8355,799,59.0,Female
8356,799,23.0,Female
8357,799,27.0,Female
8358,799,1.0,Female
8359,799,5.0,Male 
8360,799,26.0,Female
8361,799,30.0,Female
8362,799,41.0,Female
8363,800,17.0,Female
8364,800,6.0,Male 
8365,800,0.0,Female
8366,800,11.0,Female
8367,800,36.0,Female
8368,800,26.0,Female
8369,800,34.0,Male 
8370,800,42.0,Female
8371,803,27.0,Female
8372,803,1.0,Female
8373,803,5.0,Male 
8374,803,59.0,Female
8375,804,4.0,Male 
8376,804,7.0,Male 
8377,804,62.0,Female
8378,804,13.0,Male 
8379,804,63.0,Male 
8380,804,5.0,Male 
8381,805,19.0,Female
8382,805,9.0,Male 
8383,805,5.0,Male 
8384,805,49.0,Female
8385,805,21.0,Male 
8386,805,3.0,Female
8387,805,11.0,Female
8388,806,59.0,Female
8389,806,14.0,Female
8390,806,44.0,Female
8391,806,10.0,Male 
8392,806,18.0,Male 
8393,806,102.0,Female
8394,807,28.0,Female
8395,807,7.0,Female
8396,807,5.0,Male 
8397,807,27.0,Female
8398,811,24.0,Male 
8399,811,36.0,Female
8400,811,11.0,Male 
8401,811,15.0,Female
8402,811,44.0,Female
8403,811,59.0,Female
8404,816,41.0,Female
8405,816,2.0,Female
8406,816,37.0,Male 
8407,816,5.0,Female
8408,816,14.0,Male 
8409,819,26.0,Female
8410,819,20.0,Female
8411,819,5.0,Male 
8412,819,21.0,Male 
8413,819,7.0,Female
8414,819,9.0,Male 
8415,820,41.0,Female
8416,820,2.0,Female
8417,820,37.0,Male 
8418,820,5.0,Female
8419,820,14.0,Male 
8420,823,24.0,Male 
8421,823,36.0,Female
8422,823,11.0,Male 
8423,823,15.0,Female
8424,823,44.0,Female
8425,823,59.0,Female
8426,826,2.0,Male 
8427,826,7.0,Female
8428,826,27.0,Female
8429,826,24.0,Male 
8430,827,35.0,Female
8431,827,3.0,Female
8432,827,6.0,Male 
8433,827,22.0,Female
8434,828,41.0,Female
8435,828,2.0,Female
8436,828,37.0,Male 
8437,828,5.0,Female
8438,828,14.0,Male 
8439,830,21.0,Male 
8440,830,45.0,Female
8441,830,51.0,Male 
8442,830,20.0,Female
8443,830,48.0,Male 
8444,831,2.0,Male 
8445,831,7.0,Female
8446,831,27.0,Female
8447,831,24.0,Male 
8448,834,31.0,Female
8449,834,10.0,Female
8450,834,4.0,Male 
8451,834,0.0,Female
8452,834,17.0,Female
8453,835,21.0,Male 
8454,835,45.0,Female
8455,835,51.0,Male 
8456,835,20.0,Female
8457,835,48.0,Male 
8458,840,24.0,Male 
8459,840,36.0,Female
8460,840,11.0,Male 
8461,840,15.0,Female
8462,840,44.0,Female
8463,840,59.0,Female
8464,841,18.0,Male 
8465,841,102.0,Female
8466,841,67.0,Female
8467,841,59.0,Female
8468,843,26.0,Female
8469,843,5.0,Male 
8470,843,1.0,Male 
8471,843,36.0,Female
8472,844,22.0,Female
8473,844,46.0,Female
8474,844,20.0,Male 
8475,853,24.0,Male 
8476,853,2.0,Female
8477,853,3.0,Male 
8478,853,3.0,Female
8479,853,18.0,Female
8480,853,21.0,Female
8481,853,1.0,Male 
8482,853,0.0,Female
8483,853,23.0,Female
8484,855,27.0,Female
8485,855,1.0,Female
8486,855,5.0,Male 
8487,855,59.0,Female
8488,856,30.0,Female
8489,856,26.0,Female
8490,856,22.0,Female
8491,856,9.0,Female
8492,856,10.0,Female
8493,856,0.0,Female
8494,856,0.0,Female
8495,857,2.0,Male 
8496,857,7.0,Female
8497,857,27.0,Female
8498,857,24.0,Male 
8499,860,20.0,Female
8500,860,12.0,Male 
8501,860,48.0,Male 
8502,860,15.0,Male 
8503,860,20.0,Male 
8504,860,28.0,Female
8505,860,0.0,Female
8506,861,21.0,Male 
8507,861,45.0,Female
8508,861,51.0,Male 
8509,861,20.0,Female
8510,861,48.0,Male 
8511,864,26.0,Female
8512,864,20.0,Female
8513,864,5.0,Male 
8514,864,21.0,Male 
8515,864,7.0,Female
8516,864,9.0,Male 
8517,866,30.0,Female
8518,866,26.0,Female
8519,866,22.0,Female
8520,866,9.0,Female
8521,866,10.0,Female
8522,866,0.0,Female
8523,866,0.0,Female
8524,867,4.0,Male 
8525,867,7.0,Male 
8526,867,62.0,Female
8527,867,13.0,Male 
8528,867,63.0,Male 
8529,867,5.0,Male 
8530,868,40.0,Female
8531,868,16.0,Female
8532,868,4.0,Female
8533,868,41.0,Female
8534,868,10.0,Female
8535,868,10.0,Female
8536,869,18.0,Male 
8537,869,102.0,Female
8538,869,67.0,Female
8539,869,59.0,Female
8540,871,21.0,Male 
8541,871,45.0,Female
8542,871,51.0,Male 
8543,871,20.0,Female
8544,871,48.0,Male 
8545,873,40.0,Female
8546,873,16.0,Female
8547,873,4.0,Female
8548,873,41.0,Female
8549,873,10.0,Female
8550,873,10.0,Female
8551,878,26.0,Female
8552,878,5.0,Male 
8553,878,1.0,Male 
8554,878,36.0,Female
8555,879,32.0,Female
8556,879,3.0,Male 
8557,879,27.0,Male 
8558,879,28.0,Female
8559,879,9.0,Female
8560,879,8.0,Female
8561,881,18.0,Male 
8562,881,102.0,Female
8563,881,67.0,Female
8564,881,59.0,Female
8565,882,43.0,Male 
8566,882,12.0,Female
8567,882,13.0,Female
8568,882,39.0,Female
8569,882,18.0,Female
8570,882,28.0,Female
8571,882,35.0,Male 
8572,882,33.0,Female
8573,883,20.0,Female
8574,883,12.0,Male 
8575,883,48.0,Male 
8576,883,15.0,Male 
8577,883,20.0,Male 
8578,883,28.0,Female
8579,883,0.0,Female
8580,886,35.0,Female
8581,886,3.0,Female
8582,886,6.0,Male 
8583,886,22.0,Female
8584,889,2.0,Male 
8585,889,29.0,Female
8586,889,53.0,Male 
8587,890,43.0,Male 
8588,890,12.0,Female
8589,890,13.0,Female
8590,890,39.0,Female
8591,890,18.0,Female
8592,890,28.0,Female
8593,890,35.0,Male 
8594,890,33.0,Female
8595,891,28.0,Female
8596,891,7.0,Female
8597,891,5.0,Male 
8598,891,27.0,Female
8599,895,22.0,Female
8600,895,17.0,Female
8601,895,26.0,Female
8602,895,39.0,Male 
8603,895,0.0,Female
8604,895,31.0,Female
8605,895,1.0,Female
8606,896,15.0,Female
8607,896,22.0,Female
8608,896,1.0,Female
8609,896,5.0,Female
8610,896,31.0,Female
8611,897,4.0,Male 
8612,897,7.0,Male 
8613,897,62.0,Female
8614,897,13.0,Male 
8615,897,63.0,Male 
8616,897,5.0,Male 
8617,898,41.0,Male 
8618,898,37.0,Female
8619,898,3.0,Female
8620,898,5.0,Male 
8621,898,5.0,Male 
8622,898,9.0,Male 
8623,905,41.0,Female
8624,905,2.0,Female
8625,905,37.0,Male 
8626,905,5.0,Female
8627,905,14.0,Male 
8628,907,30.0,Female
8629,907,26.0,Female
8630,907,22.0,Female
8631,907,9.0,Female
8632,907,10.0,Female
8633,907,0.0,Female
8634,907,0.0,Female
8635,908,49.0,Female
8636,908,59.0,Male 
8637,908,9.0,Male 
8638,908,5.0,Female
8639,921,19.0,Female
8640,921,9.0,Male 
8641,921,5.0,Male 
8642,921,49.0,Female
8643,921,21.0,Male 
8644,921,3.0,Female
8645,921,11.0,Female
8646,924,2.0,Male 
8647,924,7.0,Female
8648,924,27.0,Female
8649,924,24.0,Male 
8650,926,28.0,Female
8651,926,7.0,Female
8652,926,5.0,Male 
8653,926,27.0,Female
8654,927,28.0,Female
8655,927,7.0,Female
8656,927,5.0,Male 
8657,927,27.0,Female
8658,929,27.0,Female
8659,929,1.0,Female
8660,929,5.0,Male 
8661,929,59.0,Female
8662,935,22.0,Female
8663,935,17.0,Female
8664,935,26.0,Female
8665,935,39.0,Male 
8666,935,0.0,Female
8667,935,31.0,Female
8668,935,1.0,Female
8669,940,59.0,Female
8670,940,14.0,Female
8671,940,44.0,Female
8672,940,10.0,Male 
8673,940,18.0,Male 
8674,940,102.0,Female
8675,942,24.0,Male 
8676,942,2.0,Female
8677,942,3.0,Male 
8678,942,3.0,Female
8679,942,18.0,Female
8680,942,21.0,Female
8681,942,1.0,Male 
8682,942,0.0,Female
8683,942,23.0,Female
8684,944,15.0,Female
8685,944,22.0,Female
8686,944,1.0,Female
8687,944,5.0,Female
8688,944,31.0,Female
8689,946,4.0,Male 
8690,946,7.0,Male 
8691,946,62.0,Female
8692,946,13.0,Male 
8693,946,63.0,Male 
8694,946,5.0,Male 
8695,947,43.0,Male 
8696,947,12.0,Female
8697,947,13.0,Female
8698,947,39.0,Female
8699,947,18.0,Female
8700,947,28.0,Female
8701,947,35.0,Male 
8702,947,33.0,Female
8703,951,24.0,Male 
8704,951,2.0,Female
8705,951,3.0,Male 
8706,951,3.0,Female
8707,951,18.0,Female
8708,951,21.0,Female
8709,951,1.0,Male 
8710,951,0.0,Female
8711,951,23.0,Female
8712,954,12.0,Female
8713,954,45.0,Female
8714,954,12.0,Male 
8715,954,9.0,Female
8716,954,19.0,Female
8717,955,35.0,Female
8718,955,3.0,Female
8719,955,6.0,Male 
8720,955,22.0,Female
8721,957,21.0,Male 
8722,957,45.0,Female
8723,957,51.0,Male 
8724,957,20.0,Female
8725,957,48.0,Male 
8726,959,2.0,Male 
8727,959,7.0,Female
8728,959,27.0,Female
8729,959,24.0,Male 
8730,960,43.0,Male 
8731,960,12.0,Female
8732,960,13.0,Female
8733,960,39.0,Female
8734,960,18.0,Female
8735,960,28.0,Female
8736,960,35.0,Male 
8737,960,33.0,Female
8738,962,32.0,Male 
8739,962,5.0,Male 
8740,962,1.0,Male 
8741,962,28.0,Male 
8742,962,55.0,Female
8743,962,27.0,Male 
8744,962,46.0,Female
8745,962,53.0,Male 
8746,966,22.0,Female
8747,966,17.0,Female
8748,966,26.0,Female
8749,966,39.0,Male 
8750,966,0.0,Female
8751,966,31.0,Female
8752,966,1.0,Female
8753,967,12.0,Female
8754,967,45.0,Female
8755,967,12.0,Male 
8756,967,9.0,Female
8757,967,19.0,Female
8758,968,32.0,Female
8759,968,3.0,Male 
8760,968,27.0,Male 
8761,968,28.0,Female
8762,968,9.0,Female
8763,968,8.0,Female
8764,969,27.0,Female
8765,969,1.0,Female
8766,969,5.0,Male 
8767,969,59.0,Female
8768,973,35.0,Female
8769,973,12.0,Female
8770,973,11.0,Female
8771,973,39.0,Male 
8772,973,5.0,Male 
8773,973,37.0,Female
8774,978,40.0,Female
8775,978,16.0,Female
8776,978,4.0,Female
8777,978,41.0,Female
8778,978,10.0,Female
8779,978,10.0,Female
8780,979,18.0,Male 
8781,979,102.0,Female
8782,979,67.0,Female
8783,979,59.0,Female
8784,980,22.0,Female
8785,980,46.0,Female
8786,980,20.0,Male 
8787,983,26.0,Female
8788,983,20.0,Female
8789,983,5.0,Male 
8790,983,21.0,Male 
8791,983,7.0,Female
8792,983,9.0,Male 
8793,985,24.0,Male 
8794,985,36.0,Female
8795,985,11.0,Male 
8796,985,15.0,Female
8797,985,44.0,Female
8798,985,59.0,Female
8799,989,30.0,Female
8800,989,26.0,Female
8801,989,22.0,Female
8802,989,9.0,Female
8803,989,10.0,Female
8804,989,0.0,Female
8805,989,0.0,Female
8806,991,19.0,Female
8807,991,9.0,Male 
8808,991,5.0,Male 
8809,991,49.0,Female
8810,991,21.0,Male 
8811,991,3.0,Female
8812,991,11.0,Female
8813,992,41.0,Female
8814,992,11.0,Female
8815,992,7.0,Male 
8816,992,24.0,Male 
8817,993,22.0,Female
8818,993,46.0,Female
8819,993,20.0,Male 
8820,1000,35.0,Female
8821,1000,3.0,Female
8822,1000,6.0,Male 
8823,1000,22.0,Female
8824,1003,18.0,Male 
8825,1003,102.0,Female
8826,1003,67.0,Female
8827,1003,59.0,Female
8828,1005,37.0,Female
8829,1005,7.0,Female
8830,1005,62.0,Female
8831,1005,0.0,Female
8832,1005,9.0,Female
8833,1005,27.0,Female
8834,1005,48.0,Male 
8835,1012,43.0,Male 
8836,1012,12.0,Female
8837,1012,13.0,Female
8838,1012,39.0,Female
8839,1012,18.0,Female
8840,1012,28.0,Female
8841,1012,35.0,Male 
8842,1012,33.0,Female
8843,1013,24.0,Male 
8844,1013,2.0,Female
8845,1013,3.0,Male 
8846,1013,3.0,Female
8847,1013,18.0,Female
8848,1013,21.0,Female
8849,1013,1.0,Male 
8850,1013,0.0,Female
8851,1013,23.0,Female
8852,1015,35.0,Female
8853,1015,12.0,Female
8854,1015,11.0,Female
8855,1015,39.0,Male 
8856,1015,5.0,Male 
8857,1015,37.0,Female
8858,1017,27.0,Female
8859,1017,1.0,Female
8860,1017,5.0,Male 
8861,1017,59.0,Female
8862,1019,12.0,Female
8863,1019,45.0,Female
8864,1019,12.0,Male 
8865,1019,9.0,Female
8866,1019,19.0,Female
8867,1023,24.0,Male 
8868,1023,2.0,Female
8869,1023,3.0,Male 
8870,1023,3.0,Female
8871,1023,18.0,Female
8872,1023,21.0,Female
8873,1023,1.0,Male 
8874,1023,0.0,Female
8875,1023,23.0,Female
8876,1025,13.0,Female
8877,1025,59.0,Female
8878,1025,70.0,Male 
8879,1025,16.0,Male 
8880,1025,12.0,Female
8881,1025,9.0,Female
8882,1025,17.0,Male 
8883,1025,13.0,Male 
8884,1025,20.0,Female
8885,1029,35.0,Female
8886,1029,12.0,Female
8887,1029,11.0,Female
8888,1029,39.0,Male 
8889,1029,5.0,Male 
8890,1029,37.0,Female
8891,1033,28.0,Female
8892,1033,7.0,Female
8893,1033,5.0,Male 
8894,1033,27.0,Female
8895,1035,26.0,Female
8896,1035,5.0,Male 
8897,1035,1.0,Male 
8898,1035,36.0,Female
8899,1038,37.0,Female
8900,1038,8.0,Female
8901,1038,3.0,Female
8902,1038,12.0,Male 
8903,1038,31.0,Female
8904,1041,32.0,Female
8905,1041,3.0,Male 
8906,1041,27.0,Male 
8907,1041,28.0,Female
8908,1041,9.0,Female
8909,1041,8.0,Female
8910,1043,12.0,Female
8911,1043,45.0,Female
8912,1043,12.0,Male 
8913,1043,9.0,Female
8914,1043,19.0,Female
8915,1045,22.0,Female
8916,1045,46.0,Female
8917,1045,20.0,Male 
8918,1049,41.0,Female
8919,1049,11.0,Female
8920,1049,7.0,Male 
8921,1049,24.0,Male 
8922,1051,26.0,Female
8923,1051,20.0,Female
8924,1051,5.0,Male 
8925,1051,21.0,Male 
8926,1051,7.0,Female
8927,1051,9.0,Male 
8928,1052,12.0,Female
8929,1052,45.0,Female
8930,1052,12.0,Male 
8931,1052,9.0,Female
8932,1052,19.0,Female
8933,1053,22.0,Female
8934,1053,17.0,Female
8935,1053,26.0,Female
8936,1053,39.0,Male 
8937,1053,0.0,Female
8938,1053,31.0,Female
8939,1053,1.0,Female
8940,1054,32.0,Female
8941,1054,3.0,Male 
8942,1054,27.0,Male 
8943,1054,28.0,Female
8944,1054,9.0,Female
8945,1054,8.0,Female
8946,1055,4.0,Male 
8947,1055,7.0,Male 
8948,1055,62.0,Female
8949,1055,13.0,Male 
8950,1055,63.0,Male 
8951,1055,5.0,Male 
8952,1057,35.0,Female
8953,1057,12.0,Female
8954,1057,11.0,Female
8955,1057,39.0,Male 
8956,1057,5.0,Male 
8957,1057,37.0,Female
8958,1058,21.0,Male 
8959,1058,45.0,Female
8960,1058,51.0,Male 
8961,1058,20.0,Female
8962,1058,48.0,Male 
8963,1059,41.0,Female
8964,1059,2.0,Female
8965,1059,37.0,Male 
8966,1059,5.0,Female
8967,1059,14.0,Male 
8968,1060,31.0,Female
8969,1060,10.0,Female
8970,1060,4.0,Male 
8971,1060,0.0,Female
8972,1060,17.0,Female
8973,1067,19.0,Female
8974,1067,9.0,Male 
8975,1067,5.0,Male 
8976,1067,49.0,Female
8977,1067,21.0,Male 
8978,1067,3.0,Female
8979,1067,11.0,Female
8980,1070,4.0,Female
8981,1070,5.0,Male 
8982,1070,36.0,Female
8983,1070,10.0,Female
8984,1070,12.0,Female
8985,1070,59.0,Female
8986,1071,20.0,Female
8987,1071,16.0,Male 
8988,1071,70.0,Male 
8989,1071,13.0,Female
8990,1071,59.0,Female
8991,1071,9.0,Female
8992,1071,17.0,Male 
8993,1071,12.0,Female
8994,1071,13.0,Male 
8995,1072,49.0,Female
8996,1072,59.0,Male 
8997,1072,9.0,Male 
8998,1072,5.0,Female
8999,1074,31.0,Female
9000,1074,10.0,Female
9001,1074,4.0,Male 
9002,1074,0.0,Female
9003,1074,17.0,Female
9004,1075,15.0,Female
9005,1075,22.0,Female
9006,1075,1.0,Female
9007,1075,5.0,Female
9008,1075,31.0,Female
9009,1077,4.0,Male 
9010,1077,7.0,Male 
9011,1077,62.0,Female
9012,1077,13.0,Male 
9013,1077,63.0,Male 
9014,1077,5.0,Male 
9015,1078,22.0,Female
9016,1078,46.0,Female
9017,1078,20.0,Male 
9018,1082,32.0,Female
9019,1082,3.0,Male 
9020,1082,27.0,Male 
9021,1082,28.0,Female
9022,1082,9.0,Female
9023,1082,8.0,Female
9024,1087,21.0,Male 
9025,1087,45.0,Female
9026,1087,51.0,Male 
9027,1087,20.0,Female
9028,1087,48.0,Male 
9029,1091,26.0,Female
9030,1091,20.0,Female
9031,1091,5.0,Male 
9032,1091,21.0,Male 
9033,1091,7.0,Female
9034,1091,9.0,Male 
9035,1092,30.0,Female
9036,1092,26.0,Female
9037,1092,22.0,Female
9038,1092,9.0,Female
9039,1092,10.0,Female
9040,1092,0.0,Female
9041,1092,0.0,Female
9042,1095,24.0,Male 
9043,1095,2.0,Female
9044,1095,3.0,Male 
9045,1095,3.0,Female
9046,1095,18.0,Female
9047,1095,21.0,Female
9048,1095,1.0,Male 
9049,1095,0.0,Female
9050,1095,23.0,Female
9051,1097,2.0,Male 
9052,1097,7.0,Female
9053,1097,27.0,Female
9054,1097,24.0,Male 
9055,1098,17.0,Female
9056,1098,6.0,Male 
9057,1098,0.0,Female
9058,1098,11.0,Female
9059,1098,36.0,Female
9060,1098,26.0,Female
9061,1098,34.0,Male 
9062,1098,42.0,Female
9063,1101,35.0,Female
9064,1101,3.0,Female
9065,1101,6.0,Male 
9066,1101,22.0,Female
9067,1104,22.0,Female
9068,1104,46.0,Female
9069,1104,20.0,Male 
9070,1108,24.0,Male 
9071,1108,36.0,Female
9072,1108,11.0,Male 
9073,1108,15.0,Female
9074,1108,44.0,Female
9075,1108,59.0,Female
9076,1109,15.0,Female
9077,1109,22.0,Female
9078,1109,1.0,Female
9079,1109,5.0,Female
9080,1109,31.0,Female
9081,1110,41.0,Female
9082,1110,2.0,Female
9083,1110,37.0,Male 
9084,1110,5.0,Female
9085,1110,14.0,Male 
9086,1116,28.0,Female
9087,1116,7.0,Female
9088,1116,5.0,Male 
9089,1116,27.0,Female
9090,1117,12.0,Female
9091,1117,45.0,Female
9092,1117,12.0,Male 
9093,1117,9.0,Female
9094,1117,19.0,Female
9095,1118,59.0,Female
9096,1118,23.0,Female
9097,1118,27.0,Female
9098,1118,1.0,Female
9099,1118,5.0,Male 
9100,1118,26.0,Female
9101,1118,30.0,Female
9102,1118,41.0,Female
9103,1119,40.0,Female
9104,1119,16.0,Female
9105,1119,4.0,Female
9106,1119,41.0,Female
9107,1119,10.0,Female
9108,1119,10.0,Female
9109,1121,40.0,Female
9110,1121,16.0,Female
9111,1121,4.0,Female
9112,1121,41.0,Female
9113,1121,10.0,Female
9114,1121,10.0,Female
9115,1125,22.0,Female
9116,1125,17.0,Female
9117,1125,26.0,Female
9118,1125,39.0,Male 
9119,1125,0.0,Female
9120,1125,31.0,Female
9121,1125,1.0,Female
9122,1129,4.0,Female
9123,1129,5.0,Male 
9124,1129,36.0,Female
9125,1129,10.0,Female
9126,1129,12.0,Female
9127,1129,59.0,Female
9128,1131,41.0,Male 
9129,1131,37.0,Female
9130,1131,3.0,Female
9131,1131,5.0,Male 
9132,1131,5.0,Male 
9133,1131,9.0,Male 
9134,1134,27.0,Female
9135,1134,1.0,Female
9136,1134,5.0,Male 
9137,1134,59.0,Female
9138,1135,41.0,Female
9139,1135,2.0,Female
9140,1135,37.0,Male 
9141,1135,5.0,Female
9142,1135,14.0,Male 
9143,1138,35.0,Female
9144,1138,3.0,Female
9145,1138,6.0,Male 
9146,1138,22.0,Female
9147,1139,24.0,Male 
9148,1139,36.0,Female
9149,1139,11.0,Male 
9150,1139,15.0,Female
9151,1139,44.0,Female
9152,1139,59.0,Female
9153,1145,37.0,Female
9154,1145,8.0,Female
9155,1145,3.0,Female
9156,1145,12.0,Male 
9157,1145,31.0,Female
9158,1146,37.0,Female
9159,1146,8.0,Female
9160,1146,3.0,Female
9161,1146,12.0,Male 
9162,1146,31.0,Female
9163,1151,37.0,Female
9164,1151,8.0,Female
9165,1151,3.0,Female
9166,1151,12.0,Male 
9167,1151,31.0,Female
9168,1154,59.0,Female
9169,1154,14.0,Female
9170,1154,44.0,Female
9171,1154,10.0,Male 
9172,1154,18.0,Male 
9173,1154,102.0,Female
9174,1155,40.0,Female
9175,1155,16.0,Female
9176,1155,4.0,Female
9177,1155,41.0,Female
9178,1155,10.0,Female
9179,1155,10.0,Female
9180,1157,30.0,Female
9181,1157,26.0,Female
9182,1157,22.0,Female
9183,1157,9.0,Female
9184,1157,10.0,Female
9185,1157,0.0,Female
9186,1157,0.0,Female
9187,1159,4.0,Male 
9188,1159,7.0,Male 
9189,1159,62.0,Female
9190,1159,13.0,Male 
9191,1159,63.0,Male 
9192,1159,5.0,Male 
9193,1160,27.0,Female
9194,1160,1.0,Female
9195,1160,5.0,Male 
9196,1160,59.0,Female
9197,1161,26.0,Female
9198,1161,5.0,Male 
9199,1161,1.0,Male 
9200,1161,36.0,Female
9201,1162,41.0,Female
9202,1162,11.0,Female
9203,1162,7.0,Male 
9204,1162,24.0,Male 
9205,1165,22.0,Female
9206,1165,46.0,Female
9207,1165,20.0,Male 
9208,1171,27.0,Female
9209,1171,1.0,Female
9210,1171,5.0,Male 
9211,1171,59.0,Female
9212,1175,26.0,Female
9213,1175,20.0,Female
9214,1175,5.0,Male 
9215,1175,21.0,Male 
9216,1175,7.0,Female
9217,1175,9.0,Male 
9218,1176,15.0,Female
9219,1176,22.0,Female
9220,1176,1.0,Female
9221,1176,5.0,Female
9222,1176,31.0,Female
9223,1177,41.0,Male 
9224,1177,37.0,Female
9225,1177,3.0,Female
9226,1177,5.0,Male 
9227,1177,5.0,Male 
9228,1177,9.0,Male 
9229,1178,35.0,Female
9230,1178,3.0,Female
9231,1178,6.0,Male 
9232,1178,22.0,Female
9233,1180,12.0,Female
9234,1180,45.0,Female
9235,1180,12.0,Male 
9236,1180,9.0,Female
9237,1180,19.0,Female
9238,1181,32.0,Female
9239,1181,3.0,Male 
9240,1181,27.0,Male 
9241,1181,28.0,Female
9242,1181,9.0,Female
9243,1181,8.0,Female
9244,1182,41.0,Male 
9245,1182,37.0,Female
9246,1182,3.0,Female
9247,1182,5.0,Male 
9248,1182,5.0,Male 
9249,1182,9.0,Male 
9250,1184,2.0,Male 
9251,1184,29.0,Female
9252,1184,53.0,Male 
9253,1189,27.0,Female
9254,1189,1.0,Female
9255,1189,5.0,Male 
9256,1189,59.0,Female
9257,1190,37.0,Female
9258,1190,8.0,Female
9259,1190,3.0,Female
9260,1190,12.0,Male 
9261,1190,31.0,Female
9262,1193,15.0,Female
9263,1193,22.0,Female
9264,1193,1.0,Female
9265,1193,5.0,Female
9266,1193,31.0,Female
9267,1195,15.0,Female
9268,1195,22.0,Female
9269,1195,1.0,Female
9270,1195,5.0,Female
9271,1195,31.0,Female
9272,1198,19.0,Female
9273,1198,9.0,Male 
9274,1198,5.0,Male 
9275,1198,49.0,Female
9276,1198,21.0,Male 
9277,1198,3.0,Female
9278,1198,11.0,Female
9279,1201,31.0,Female
9280,1201,10.0,Female
9281,1201,4.0,Male 
9282,1201,0.0,Female
9283,1201,17.0,Female
9284,1204,59.0,Female
9285,1204,13.0,Female
9286,1204,12.0,Female
9287,1204,20.0,Female
9288,1204,70.0,Male 
9289,1204,13.0,Male 
9290,1204,16.0,Male 
9291,1204,17.0,Male 
